source_year,year,entry_time,source,signal,entry_price,timeframe,mfe_target,mae_target,actual_net_profit,session_name,session_is_dst,entry_structure,ea_status,ea_reject_reason,last_bos_age_hours,last_choch_age_hours,choch_to_bos_hours,last_bos_direction,last_choch_direction,bos_choch_aligned,h1_trend_aligned,h1_above_ema200,h1_atr_14,h1_vol_ratio,body_ratio,vol_ratio,atr_14,hour_of_day,day_of_week,session_priority,is_london,is_ny,is_overlap,distance_to_last_ll_pips,distance_to_last_hh_pips,h4_ema200_distance_pct,spread_to_atr_ratio,body_ratio_ea,h4_atr_14,h1_atr_14_pct,h1_ext_ema200_distance_atr,h4_ema200_distance_atr,h1_ext_ema200_distance_pct,h4_vol_ratio,spread_pct,init_risk_points,atr_14_pct,m15_ema200_distance_atr,m15_ema200_distance_pct,spread,body_ratio_min,body_ratio_passed,body_ratio_mode_enc,init_reward_points,initial_rr,momentum_3_atr,momentum_5_atr,momentum_10_atr,session_zone_name,session_zone_is_dst,minutes_from_session_open,minutes_to_session_close,session_range_points,price_position_session_range,distance_to_session_high_atr,distance_to_session_low_atr,h4_atr_14_pct,h1_ext_atr_14_pct,init_risk_pct,double_trend_aligned,mfe_target_norm,mae_target_norm,predicted_mfe,predicted_mae,fold_test_year,fold_train_samples
2021-12-30,2021,2021-06-04 15:30:00,EXECUTED,BUY,1882.89,M15,1325.0,255.0000000000182,59.39999999999827,London_NewYork_Overlap,YES,NONE,NO_MATCH,,10.75,0.0,10.75,-1,1,0,0,0,5.850000000000007,3.068766791771776,0.9814957594448892,3.825855720714578,2.857142857142857,15,4,2,1,1,1,88.50000000000136,-88.50000000000136,1.9985222559039548,3.5,0.9814957594448892,9.769999999999998,0.310692605515989,-0.9852267162211548,3.851584002475945,0.0,1.3647544804538183,0.5310984709675021,300.0,0.1517424202764291,-0.0316424213522395,-0.0048014975993953,10.0,0.5,1.0,1.0,300.0,1.0,4.081000000000029,3.765999999999997,3.864000000000067,London_NewYork_Overlap,YES,30.0,210.0,2403.0,0.5297544735746996,3.954999999999984,4.455500000000006,0.5188832061352494,0.0,15.93295412902506,0.0,3166.674633143731,609.435495435252,3993.7130691601565,1847.6436310887332,2021,488
2021-12-30,2021,2021-06-07 20:45:00,EXECUTED,BUY,1897.65,M15,601.9999999999982,1381.0000000000173,-25.63,NewYork,YES,BoS_1,EXECUTED,,0.0,77.25,77.25,1,1,1,1,1,3.377142857142839,0.86428284120092,0.5904761904761564,0.4651638296784747,1.5300000000000702,20,0,1,0,1,0,15.099999999999907,-15.099999999999907,2.5776242963308627,4.575163398692601,0.5904761904761564,8.615000000000009,0.1779644748580001,2.6237832484019856,5.677804696381029,0.0,0.5757385169214655,0.3688772956024557,300.0,0.0806260374673975,6.907578169789789,0.5569306563264491,7.0,0.5,1.0,1.0,300.0,1.0,1.6470588235293244,1.6274509803920882,2.568627450980316,NewYork,YES,105.0,255.0,563.0,0.626998223801089,1.3725490196077208,2.307189542483685,0.4539825573735941,0.0,15.809026954390957,0.0,1427.555133981499,3274.8399336021275,3341.130541357422,1347.556098236155,2021,488
2021-12-30,2021,2021-06-10 08:30:00,EXECUTED,SELL,1883.56,M15,1372.0000000000027,1848.0000000000016,0.0,Sydney_Tokyo_Overlap,YES,REJECTED,REJECTED,CHoCH H4 EMA Filter,59.75,0.0,59.75,1,-1,0,0,0,2.462857142857128,0.7868146622067386,0.7421259842519755,1.9779917469050892,1.3571428571428734,8,3,3,1,0,0,-153.900000000001,153.900000000001,1.532221076525802,5.157894736842043,0.7421259842519755,7.547857142857132,0.1307554387891613,-2.7487220622931563,3.823641963907752,0.0,1.370513131478435,0.3716366879738367,300.0,0.0720520109337039,-5.237217923834443,-0.3773520831103094,7.0,0.5,1.0,1.0,300.0,1.0,-1.4221052631579243,-1.436842105263174,-2.601052631578896,Sydney_Tokyo_Overlap,YES,390.0,30.0,546.0,-0.0018315018315001,4.030526315789445,-0.0073684210526247,0.4007229471244416,0.0,15.92728662745015,0.0,3277.835587929247,4415.043853129185,3153.7802567578124,875.8658127989498,2021,488
2021-12-30,2021,2021-06-10 23:30:00,EXECUTED,BUY,1899.55,M15,348.0000000000018,2510.99999999999,-228.3999999999992,NewYork,YES,NONE,NO_MATCH,,74.75,0.0,74.75,1,1,1,1,1,5.6185714285714345,0.3305892582870796,0.8881118881118358,0.3993792033109157,1.3000000000000032,23,3,0,0,0,0,5.9999999999990905,-5.9999999999990905,2.2987322633963214,6.153846153846139,0.8881118881118358,8.122142857142828,0.2957843399000518,1.6834605387256227,5.376114342897105,0.0,0.6744378575364491,0.4211523781948356,300.0,0.0684372614566609,7.468807175481235,0.5111447094377947,8.0,0.5,1.0,1.0,300.0,1.0,1.1846153846153538,0.7307692307692639,3.7153846153845502,NewYork,YES,270.0,90.0,721.0,1.0055478502080393,-0.0307692307692027,5.576923076923063,0.4275824725404874,0.0,15.793214182306336,0.0,824.4057803163951,5948.514121765657,3344.475809467231,1508.1415108502893,2021,488
2021-12-30,2021,2021-06-14 04:00:00,EXECUTED,SELL,1866.99,M15,2222.0000000000027,278.9999999999964,0.0,Sydney_Tokyo_Overlap,YES,REJECTED,REJECTED,CHoCH H4 EMA Filter,151.25,0.0,151.25,1,-1,0,0,0,4.665714285714249,0.9499374217772216,0.7867203219316017,2.5898470488880547,1.8335714285714173,4,0,0,0,0,0,-360.3999999999997,360.3999999999997,0.4807806431396768,8.180755746007062,0.7867203219316017,8.64285714285711,0.2499056923558374,-4.777876335465405,1.038560094305362,0.0,0.9026494905457442,0.8034322626259379,300.0,0.0982100294362271,-10.937743159149225,-1.0741960776259378,15.0,0.5,1.0,1.0,300.0,1.0,-3.332294507206822,-3.63770938839118,-5.301129723412591,Sydney_Tokyo_Overlap,YES,120.0,300.0,1372.0,0.3870262390670506,4.586677054928003,2.89598753408647,0.4629300179892292,0.0,16.06864525251876,0.0,5355.679462664509,672.4728038179014,1397.7089159684244,585.8938605151101,2021,488
2021-12-30,2021,2021-06-16 21:00:00,EXECUTED,SELL,1839.03,M15,7173.000000000002,413.0000000000109,292.26,NewYork,YES,BoS_1,EXECUTED,,0.0,65.0,65.0,-1,-1,1,0,0,5.692857142857114,4.962111119400599,0.993064586042476,3.989076565186609,3.387857142857132,21,2,1,0,1,0,-238.8000000000011,238.8000000000011,-1.0212144947313135,2.6565464895635764,0.993064586042476,11.73285714285711,0.3095576006295228,-6.450830549243154,-1.6006707227225287,0.0,2.306112035733463,0.4893884275949821,300.0,0.1842197866732533,-6.72482144660639,-1.2388451723095484,9.0,0.5,1.0,1.0,300.0,1.0,-6.036263967952807,-5.9713261648745775,-5.86211258697033,NewYork,YES,120.0,240.0,5150.0,0.5551456310679596,6.762386675100195,8.438962681846936,0.6379916120377107,0.0,16.312947586499405,0.0,17551.91595569404,1010.5871029836649,3106.689981354167,818.8087588281967,2021,488
2021-12-30,2021,2021-06-17 13:15:00,EXECUTED,SELL,1800.83,M15,3352.9999999999973,74.00000000000091,54.92,London,YES,BoS_2,EXECUTED,,0.0,81.25,81.25,-1,-1,1,0,0,7.601428571428577,1.2426073494895593,0.8863636363636387,1.123989480861011,3.1392857142857173,13,3,2,1,1,1,-245.0,245.0,-3.05403385709441,4.141069397042089,0.8863636363636387,14.144999999999966,0.4221069490972816,-8.753360318908499,-3.8881553841437535,0.0,2.0169115844110443,0.7218893510214734,300.0,0.1743243789966691,-12.892085313084849,-2.247404766175596,13.0,0.5,1.0,1.0,300.0,1.0,-2.1374288964732746,-1.592718998862342,-3.0261660978384497,London,YES,135.0,105.0,1788.0,0.4686800894854551,3.0261660978384497,2.669397042093248,0.7854711438614399,0.0,16.658985023572466,0.0,8378.636517605764,184.9147337616566,5294.970131744792,2080.1436311553543,2021,488
2021-12-30,2021,2021-06-18 22:45:00,EXECUTED,SELL,1762.07,M15,115.99999999998543,2453.9999999999964,0.0,NewYork,YES,REJECTED,REJECTED,Max BOS Cycle Limit (2),0.0,114.75,114.75,-1,-1,1,0,0,6.612857142857138,0.8938420165002963,0.9080213903743414,0.8223597228832831,3.1357142857142435,22,4,0,0,0,0,-350.70000000000164,350.70000000000164,-4.974559052715173,3.8268792710706663,0.9080213903743414,17.303571428571413,0.3752891282898601,-12.417289904345225,-5.065729526532494,0.0,0.9552890680996072,0.6810172127100513,300.0,0.1779562835593503,-11.766442426572397,-2.093912364947887,12.0,0.5,1.0,1.0,300.0,1.0,-2.9084282460137443,-2.474715261959028,-2.248291571754002,NewYork,YES,225.0,3015.0,1439.0,0.0104239054899141,4.541230068337194,0.0478359908883398,0.982002498684582,0.0,17.02543031775128,0.0,296.2424875288351,6267.060899964237,5192.7243091905375,1471.7422863502252,2021,488
2021-12-30,2021,2021-06-23 16:45:00,EXECUTED,BUY,1794.33,M15,62.00000000001182,2148.000000000002,0.0,London_NewYork_Overlap,YES,REJECTED,REJECTED,CHoCH H1 EMA200 Filter,114.0,0.0,114.0,-1,1,0,0,0,4.288571428571426,3.311278585665593,0.9285714285714028,2.212641200310425,3.2771428571428487,16,2,2,1,1,1,42.40000000000009,-42.40000000000009,-2.4831938785956007,1.8308631211857065,0.9285714285714028,8.503571428571393,0.239006839799336,-4.688373028429947,-5.239762268838847,0.0,1.560693641618497,0.3343866512848807,300.0,0.1826388042970272,3.5844301365108526,0.6546560342185722,6.0,0.5,1.0,1.0,300.0,1.0,3.713600697471628,3.954664341761137,3.9729729729729777,London_NewYork_Overlap,YES,105.0,135.0,1291.0,1.0,0.0,3.939407149084534,0.4739134623269628,0.0,16.719332564244034,0.0,155.4897928474992,5386.968952199433,3300.620581894531,1341.5512009859335,2021,488
2021-12-30,2021,2021-06-28 04:30:00,EXECUTED,SELL,1771.91,M15,93.00000000000637,1382.9999999999927,-22.06,Sydney_Tokyo_Overlap,YES,CHoCH,EXECUTED,,221.75,0.0,221.75,-1,-1,1,0,0,3.7457142857142895,1.565810620223687,0.6465863453815293,3.1748739821636294,1.7157142857142682,4,0,0,0,0,0,12.400000000000093,109.70000000000029,-3.3093000262116377,6.411323896752772,0.6465863453815293,7.366428571428612,0.2113941614254837,-7.313373257738689,-7.960142085932786,0.0,1.0376504075559585,0.6207990247811683,300.0,0.0968285232158669,-4.90822983813902,-0.4752566468310549,11.0,0.5,1.0,1.0,300.0,1.0,-5.035803497085739,-5.385512073272333,-6.24812656119908,Sydney_Tokyo_Overlap,YES,150.0,270.0,1166.0,-0.0128644939965576,6.883430474604535,-0.0874271440465492,0.4157337884784561,0.0,16.930882494031863,0.0,236.18581079176064,3512.3115733868913,3106.472005729167,1537.9443900832766,2021,488
2021-12-30,2021,2021-06-28 08:15:00,EXECUTED,BUY,1783.71,M15,202.99999999999727,1026.9999999999982,0.0,Sydney_Tokyo_Overlap,YES,REJECTED,REJECTED,CHoCH H1 EMA200 Filter,225.5,0.0,225.5,-1,1,0,0,0,3.492857142857133,0.848585690515807,0.6832579185520208,0.9041444190185608,1.7528571428571078,8,0,3,1,0,0,8.299999999999272,-8.299999999999272,-2.597215636444852,6.845965770171286,0.6832579185520208,7.771428571428601,0.1958197881301967,-4.261657385559935,-5.961168477974487,0.0,1.1996727382336476,0.6727551003246043,300.0,0.0982702985831277,2.05632501170592,0.2020756728842943,12.0,0.5,1.0,1.0,300.0,1.0,1.6259168704157585,2.458842705786489,2.533007334963407,Sydney_Tokyo_Overlap,YES,375.0,45.0,1166.0,0.9991423670668962,0.0057049714751375,6.646291768541342,0.4356890173530787,0.0,16.818877508115108,0.0,512.1348201220982,2590.948080125128,3281.0853845898437,952.4061241282417,2021,488
2021-12-30,2021,2021-06-29 10:45:00,EXECUTED,SELL,1773.36,M15,2266.9999999999845,250.9999999999991,107.66,Tokyo_London_Overlap,YES,CHoCH,EXECUTED,,252.0,0.0,252.0,-1,-1,1,0,0,2.607857142857158,1.4031115456525842,0.1082802547771051,1.4178431961550015,1.7864285714285708,10,1,3,1,0,0,-95.70000000000164,95.70000000000164,-3.0183100706696093,9.516193522590967,0.1082802547771051,7.155000000000006,0.14705740192951,-7.908961932247164,-7.480853035531312,0.0,0.9635756505718892,0.9586322010195336,300.0,0.1007369384348677,-2.857261902308042,-0.2878318163450983,17.0,0.5,1.0,1.0,300.0,1.0,-0.604558176729395,-0.7724910035986219,-2.2558976409437355,Tokyo_London_Overlap,YES,45.0,15.0,296.0,-0.0574324324324563,1.7520991603359273,-0.0951619352259504,0.4034713763702804,0.0,16.917038841521183,0.0,5752.639058059238,636.9265123832702,804.2780259374999,1037.330251745481,2021,488
2021-12-30,2021,2021-06-30 17:45:00,EXECUTED,BUY,1765.69,M15,1708.9999999999918,189.00000000001,53.19999999999936,London_NewYork_Overlap,YES,NONE,NO_MATCH,,283.0,0.0,283.0,-1,1,0,0,0,4.73071428571432,2.663945940351033,0.5702479338842785,1.6498859315589354,3.3792857142857264,17,2,1,0,1,0,10.499999999999543,-10.499999999999543,-3.178146197238148,4.438807863031056,0.5702479338842785,8.721428571428598,0.2679243970184075,-4.181235822991452,-6.4342910258820405,0.0,1.7609031483589108,0.8495262475292944,300.0,0.1913861274791003,-0.1134055575858558,-0.021704250500965,15.0,0.5,1.0,1.0,300.0,1.0,0.9647009088987468,2.58338617628408,2.749101669837223,London_NewYork_Overlap,YES,165.0,75.0,921.0,1.0097719869707,-0.0266328471782293,2.752060875079241,0.4939388324920342,0.0,16.99052495058589,0.0,4355.521071082671,481.68138234913545,3274.027233886719,1352.899018417477,2021,488
2021-12-30,2021,2021-07-01 05:30:00,EXECUTED,BUY,1775.16,M15,761.9999999999891,689.00000000001,0.0,Sydney_Tokyo_Overlap,YES,REJECTED,REJECTED,H1 EMA200 Filter,0.0,11.75,11.75,1,1,1,0,0,4.485714285714299,0.698003794660752,0.9583333333333698,2.207725761064211,1.6757142857142395,5,3,0,0,0,0,7.699999999999818,-7.699999999999818,-2.5417432230312778,9.54816709292439,0.9583333333333698,9.05071428571432,0.2526935197793043,-1.9302720875486956,-4.985242885103512,0.0,0.6513333537913892,0.901327204308344,300.0,0.094397929522648,4.724874607814928,0.446018380231863,16.0,0.5,1.0,1.0,300.0,1.0,2.243819266837226,2.5780051150896828,4.171355498721348,Sydney_Tokyo_Overlap,YES,210.0,210.0,1003.0,0.8823529411764865,0.704177323103076,5.281329923273884,0.50985343775853,0.0,16.89988508078145,0.0,1931.6568647332922,1746.6031230987883,1228.1287284375,1291.7824070897254,2021,488
2021-12-30,2021,2021-07-02 13:15:00,EXECUTED,BUY,1783.63,M15,1140.9999999999854,779.0000000000191,0.0,London,YES,REJECTED,REJECTED,H4 EMA Filter,0.0,43.5,43.5,1,1,1,1,1,2.8471428571428663,1.1031743139327237,0.2994011976047773,0.7270046501077464,2.149285714285708,13,4,2,1,1,1,8.500000000001364,-8.500000000001364,-1.8747464219207253,6.048521103356614,0.2994011976047773,8.661428571428587,0.1596263158358441,0.5585822557604122,-3.8606263769937663,0.0,1.5708444028664457,0.7288507145540274,300.0,0.1205006483567616,4.371403520816252,0.5267569584873891,13.0,0.5,1.0,1.0,300.0,1.0,0.558325024925247,0.2558989697574798,2.619474908607569,London,YES,135.0,105.0,909.0,0.6204620462046371,1.60518444665994,2.6241276171486083,0.4856068002572611,0.0,16.819631874323708,0.0,2878.679995290466,1965.3739845147738,3140.379241420356,1062.4537536151918,2021,488
2021-12-30,2021,2021-07-06 04:45:00,EXECUTED,BUY,1795.65,M15,1931.9999999999936,554.0000000000191,0.0,Sydney_Tokyo_Overlap,YES,REJECTED,REJECTED,Max BOS Cycle Limit (2),0.0,131.0,131.0,1,1,1,1,1,2.750714285714285,1.4963080767920027,0.6916299559472142,2.1147475818205907,1.2771428571428325,4,1,0,0,0,0,6.100000000001273,-6.100000000001273,-1.064446152146517,14.093959731543896,0.6916299559472142,7.408571428571414,0.153187663838403,4.224553313518,-2.57994776932381,0.0,0.926800061266831,1.0024225210926403,300.0,0.0711242645918097,7.88205138700102,0.5606051083753019,18.0,0.5,1.0,1.0,300.0,1.0,2.43512304250574,2.9049217002237984,3.2651006711410595,Sydney_Tokyo_Overlap,YES,165.0,255.0,1110.0,0.3954954954955078,5.2539149888142695,3.437360178971062,0.412584380506859,0.0,16.707042018210675,0.0,4841.700776877437,1388.355191713355,1257.8314899658203,996.1135088329548,2021,488
2021-12-30,2021,2021-07-08 13:45:00,EXECUTED,BUY,1817.4,M15,92.99999999998364,2357.0000000000164,0.0,London,YES,REJECTED,REJECTED,Max BOS Cycle Limit (2),0.0,188.0,188.0,1,1,1,1,1,4.863571428571423,1.4176829268292683,0.9059829059829512,1.1093928595441405,3.737857142857121,13,3,2,1,1,1,24.30000000000064,-24.30000000000064,0.2282634095749506,3.2103955665966173,0.9059829059829512,9.567142857142878,0.2676115015170806,5.211696255520833,0.4336152671241752,0.0,1.7858705926053968,0.6602839220864971,300.0,0.2056705812070606,4.333692336535466,0.8913130216278342,12.0,0.5,1.0,1.0,300.0,1.0,1.5490158608829188,1.5115612459392649,1.728262946684522,London,YES,165.0,75.0,1027.0,1.0,0.0,2.747563539078933,0.526419217406343,0.0,16.507098052162426,0.0,230.27401782762539,5836.084516342067,3369.9104003906255,1485.4376894482064,2021,488
2021-12-30,2021,2021-07-12 16:45:00,EXECUTED,SELL,1792.32,M15,66.99999999998454,2482.0000000000164,-129.34,London_NewYork_Overlap,YES,CHoCH,EXECUTED,,99.0,0.0,99.0,1,-1,0,0,0,4.612142857142852,2.9673307940228537,0.8396624472573727,2.65374781321491,2.9028571428571337,16,0,2,1,1,1,-200.0999999999999,200.0999999999999,-1.1037433089496669,4.1338582677165485,0.8396624472573727,9.257857142857103,0.2573280919223605,-0.940569453234222,-2.136845683585637,0.0,1.3888814088754848,0.6695232994108195,300.0,0.1619608743336644,-3.8812219686008578,-0.628606103517621,12.0,0.5,1.0,1.0,300.0,1.0,-3.930610236220513,-3.3794291338583378,-2.962598425196907,London_NewYork_Overlap,YES,105.0,135.0,1375.0,0.0,4.736712598425211,0.0,0.5165292549799759,0.0,16.73808248527049,0.0,168.21772897692958,6231.588109266244,3328.13987125,1155.7694232152808,2021,488
2021-12-30,2021,2021-07-13 15:30:00,EXECUTED,BUY,1813.44,M15,1628.9999999999964,1484.0000000000146,0.0,London_NewYork_Overlap,YES,REJECTED,REJECTED,CHoCH H4 EMA Filter,121.75,0.0,121.75,1,1,1,1,1,4.178571428571445,4.99906439071044,0.0192582025677587,5.485954149176623,2.6857142857142957,15,1,2,1,1,1,-37.000000000000455,37.000000000000455,0.0888658882549162,6.702127659574444,0.0192582025677587,8.015714285714239,0.2304223701126833,3.4980500527317124,0.2010462831543349,0.0,1.3674092535507896,0.992588671254632,300.0,0.1481005319014853,2.671206590915348,0.3956071169333163,18.0,0.5,1.0,1.0,300.0,1.0,1.49308510638297,2.260106382978776,2.133510638297872,London_NewYork_Overlap,YES,30.0,210.0,1366.0,0.9575402635431974,0.2159574468084827,4.870212765957487,0.4420170662229927,0.0,16.543144520910534,0.0,4042.3173636844804,3682.5039703547213,3372.691831041667,1036.343998622336,2021,488
2021-12-30,2021,2021-07-13 15:45:00,EXECUTED,SELL,1800.3,M15,130.99999999999454,2943.0000000000064,0.0,London_NewYork_Overlap,YES,REJECTED,REJECTED,CHoCH H1 EMA200 Filter,122.0,0.0,122.0,1,-1,0,1,1,4.178571428571445,4.99906439071044,0.8017083587553399,3.866582071965921,3.700714285714298,15,1,2,1,1,1,17.000000000000455,168.40000000000146,-0.6403638524707075,3.7830534645821134,0.8017083587553399,8.015714285714239,0.2321041731140057,0.3534346681163162,-1.438233702587979,0.0,1.3674092535507896,0.7776481697494863,300.0,0.2055609779322501,-1.5960540670643804,-0.3280864348584991,14.0,0.5,1.0,1.0,300.0,1.0,-3.150743099787697,-2.2374059061957,-2.461686933024539,London_NewYork_Overlap,YES,45.0,195.0,1366.0,-0.0043923865300106,3.70739239529048,-0.0162130862767657,0.4452432531086063,0.0,16.663889351774706,0.0,327.44542576235926,7356.273954340959,3192.8961231770836,1634.8411609833072,2021,488
2021-12-30,2021,2021-07-14 15:00:00,EXECUTED,BUY,1826.8,M15,726.9999999999982,731.9999999999936,-11.59,London_NewYork_Overlap,YES,CHoCH,EXECUTED,,145.25,0.0,145.25,1,1,1,1,1,3.808571428571408,3.862084848086065,0.949136276391536,2.9226788735197533,2.2385714285714227,15,2,2,1,1,1,96.59999999999854,-96.59999999999854,0.814197010719171,4.913848117421838,0.949136276391536,8.772857142857154,0.2084832181175502,6.628336065926269,1.6954283820668388,0.0,1.6960994208075575,0.6021458287716225,300.0,0.122540586192874,7.709803274190208,0.9447638126510076,11.0,0.5,1.0,1.0,300.0,1.0,4.636885768985282,5.177409061901701,6.142310146777298,London_NewYork_Overlap,YES,0.0,240.0,1170.0,0.8452991452991475,0.808551372048478,4.417996171027395,0.4802308486346154,0.0,16.422158966498795,0.0,1790.8364352966892,1803.1530545215521,3360.348251996528,1394.830579162618,2021,488
2021-12-30,2021,2021-07-15 09:00:00,EXECUTED,BUY,1830.82,M15,325.0,1059.999999999991,-30.83,Asia,YES,BoS_1,EXECUTED,,0.0,18.0,18.0,1,1,1,1,1,2.893571428571444,1.1596237540362206,0.4985915492957439,1.8806479113384484,1.508571428571421,9,3,3,1,0,0,10.89999999999918,-10.89999999999918,0.9927285098204528,10.606060606060662,0.4985915492957439,8.658571428571463,0.1580478380491498,8.809081046003605,2.0990843874684573,0.0,1.186774477623889,0.8739253449274096,300.0,0.0823986753788696,8.823237224262778,0.7270230598327873,16.0,0.5,1.0,1.0,300.0,1.0,2.300189393939424,3.108901515151417,4.275568181818234,Asia,YES,0.0,60.0,294.0,0.6020408163265133,0.7755681818182341,1.1732954545454486,0.4729340638933081,0.0,16.38610021738893,0.0,798.8223855977103,2605.3899345648174,1181.8325514116752,1207.8373593986632,2021,488
2021-12-30,2021,2021-07-15 14:30:00,EXECUTED,SELL,1823.46,M15,791.0000000000082,853.9999999999964,0.2999999999997271,London,YES,NONE,NO_MATCH,,5.5,0.0,5.5,1,-1,0,1,1,3.4749999999999903,1.9094930741895717,0.7118155619596565,1.2124511307962589,2.4157142857142326,14,3,2,1,1,1,-106.099999999999,106.099999999999,0.5872765499702077,6.209343583678433,0.7118155619596565,8.984285714285745,0.1905717701512503,4.885489129568512,1.191942611649022,0.0,1.4971401297911486,0.822611957487414,300.0,0.1324796971534463,1.480077779411333,0.1960802559799587,15.0,0.5,1.0,1.0,300.0,1.0,-0.298048492016576,-0.2193968066232933,-3.5517445298640338,London,YES,210.0,30.0,933.0,0.0,3.8622117090479553,0.0,0.4927053905369871,0.0,16.45223914974828,0.0,1952.0581751176537,2107.531835082746,3263.632309016927,1210.150196188566,2021,488
2021-12-30,2021,2021-07-16 13:45:00,EXECUTED,SELL,1819.63,M15,2033.0000000000157,704.9999999999955,0.0,London,YES,REJECTED,REJECTED,H1 EMA200 Filter,0.0,23.25,23.25,-1,-1,1,1,1,3.0092857142857383,1.302047221107178,0.5139146567717867,1.2918794545148435,1.9700000000000275,13,4,2,1,1,1,-123.69999999999892,123.69999999999892,0.3347965089901774,4.568527918781663,0.5139146567717867,7.396428571428568,0.1653789899202441,3.092992688842617,0.8236485565575234,0.0,1.4295259647011485,0.4946060462841346,300.0,0.108263767908862,-1.9853680160032328,-0.2149434220982519,9.0,0.5,1.0,1.0,300.0,1.0,-1.7157360406090534,-2.0101522842638344,-1.472081218274022,London,YES,165.0,75.0,793.0,0.3808322824716501,2.492385786801922,1.532994923857953,0.4064798102596993,0.0,16.486868209471155,0.0,5027.670460478268,1743.4863131515635,3203.763268764106,937.4708650945046,2021,488
2021-12-30,2021,2021-07-19 09:00:00,EXECUTED,SELL,1806.25,M15,1126.9999999999982,1288.000000000011,-57.1,Asia,YES,BoS_2,EXECUTED,,0.0,90.5,90.5,-1,-1,1,0,0,3.4850000000000136,1.369134425666981,0.9161904761904658,1.7272776838776511,1.7485714285714298,9,0,3,1,0,0,-110.19999999999982,110.19999999999982,-0.3982079928131039,10.866013071895418,0.9161904761904658,7.687857142857167,0.192941176470589,-1.329810990643985,-0.9355834449745732,0.0,1.4954354541983408,1.0519031141868511,300.0,0.0968067226890757,-7.066557372257072,-0.6840902599025338,19.0,0.5,1.0,1.0,300.0,1.0,-3.437091503267966,-3.4542483660130485,-4.100490196078471,Asia,YES,0.0,60.0,634.0,0.2413249211356455,2.750816993464019,0.8749999999999838,0.4256253089471096,0.0,16.608996539792386,0.0,2807.7508650518985,3208.858131487916,1173.1222347683376,1596.2788358001146,2021,488
2021-12-30,2021,2021-07-20 04:00:00,EXECUTED,BUY,1815.98,M15,894.0000000000055,1088.000000000011,0.0,Sydney_Tokyo_Overlap,YES,REJECTED,REJECTED,CHoCH H4 EMA Filter,19.0,0.0,19.0,-1,1,0,1,1,4.68857142857142,0.9855061487631472,0.8833333333333636,3.4053950640903,1.003571428571458,4,1,0,0,0,0,5.199999999999818,-5.199999999999818,0.1426598513381666,15.943060498220175,0.8833333333333636,8.1114285714286,0.2581840895038172,1.1421627960602505,0.3193857093750581,0.0,0.9942368323289708,0.8810669721032169,300.0,0.0552633524912971,2.4868675863129712,0.137432640021595,16.0,0.5,1.0,1.0,300.0,1.0,2.3814946619217383,4.493950177935803,3.7864768683272474,Sydney_Tokyo_Overlap,YES,120.0,300.0,741.0,0.6072874493927058,2.899644128113876,4.483985765124424,0.4466694881787574,0.0,16.52000572693532,0.0,2215.3327679820395,2696.064934635871,1179.4416696994358,1308.8799702692422,2021,488
2021-12-30,2021,2021-07-20 15:30:00,EXECUTED,BUY,1822.32,M15,260.00000000001364,2763.9999999999877,-125.88,London_NewYork_Overlap,YES,BoS_1,EXECUTED,,0.0,11.5,11.5,1,1,1,1,1,3.625714285714285,2.067334587804506,0.8648208469055465,2.027956003666361,2.532142857142812,15,1,2,1,1,1,31.899999999998272,-31.899999999998272,0.4851224290432399,5.133991537376679,0.8648208469055465,8.77000000000003,0.1989614494553253,3.0574427193318847,1.0080368356830944,0.0,1.3789296841775074,0.7133763554150754,300.0,0.138951603293758,3.063707362846652,0.4257070500904337,13.0,0.5,1.0,1.0,300.0,1.0,1.8087447108603705,2.491960507757428,2.1681241184767703,London_NewYork_Overlap,YES,30.0,210.0,1726.0,0.9049826187717208,0.6476727785614051,6.168688293371012,0.4812546643838639,0.0,16.46253127880943,0.0,642.0387198736015,6825.36546819436,3661.399965625,1108.9939305427717,2021,488
2021-12-30,2021,2021-07-20 17:45:00,EXECUTED,SELL,1809.54,M15,1485.99999999999,420.00000000000455,0.0,London_NewYork_Overlap,YES,REJECTED,REJECTED,CHoCH H4 EMA Filter,2.25,0.0,2.25,1,-1,0,0,0,4.969285714285726,2.422016705107822,0.4575045207956573,1.8368022826280792,3.767142857142858,17,1,1,0,1,0,-153.8000000000011,153.8000000000011,-0.2168781503528291,2.123625331816457,0.4575045207956573,9.73285714285719,0.2746159639624283,-0.3628460759118475,-0.4032214615185961,0.0,1.9396759413695084,0.442101307514617,300.0,0.2081823478421509,-1.4500966652943577,-0.301884528379053,8.0,0.5,1.0,1.0,300.0,1.0,-3.206674251042832,-3.5836177474402726,-1.9935532802426967,London_NewYork_Overlap,YES,165.0,75.0,1726.0,0.1645422943221274,3.827834660599184,0.7538869927948207,0.5378636085887679,0.0,16.578799031798138,0.0,3695.41430418778,1044.464339003294,3522.9752834765623,1289.499213047605,2021,488
