Ticket,Symbol,Type,EntryPrice,ExitPrice,SL,TP,Profit,Spread_Cost,Commission,Swap,Net_Profit,Session,Session_IsDST,EntryTime,ExitTime,LotSize,MagicNumber,Timeframe,Status,Reject_Reason,ExitType
0,XAUUSD,BUY,1850.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NewYork,NO,2023.03.03 21:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,
0,XAUUSD,SELL,1843.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London,NO,2023.03.07 12:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter,
14,XAUUSD,BUY,1857.35,1827.39,1829.05,1892.35,-150.05,0.25,0.00,-0.63,-150.68,Tokyo_London_Overlap,NO,2023.03.06 09:45:00,2023.03.07 17:01:36,0.01,12345,M15,EXECUTED,N/A,STOP_LOSS
0,XAUUSD,BUY,1836.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,NO,2023.03.10 15:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,
16,XAUUSD,BUY,1897.93,1958.03,1867.93,1932.93,300.05,0.25,0.00,-3.78,296.27,London_NewYork_Overlap,NO,2023.03.13 14:30:00,2023.03.17 16:32:58,0.01,12345,M15,EXECUTED,N/A,ACTIVE_300_USD
17,XAUUSD,BUY,1940.83,2000.91,1910.83,1975.83,300.10,0.25,0.00,-0.63,299.47,London_NewYork_Overlap,NO,2023.03.17 14:30:00,2023.03.20 09:24:30,0.01,12345,M15,EXECUTED,N/A,ACTIVE_300_USD
0,XAUUSD,SELL,1963.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,NO,2023.03.21 14:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter,
0,XAUUSD,SELL,1968.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Asia,YES,2023.03.27 09:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter,
20,XAUUSD,BUY,1979.87,1949.92,1949.87,2014.87,-150.00,0.25,0.00,-1.26,-151.26,Asia,NO,2023.03.23 08:15:00,2023.03.27 13:39:04,0.01,12345,M15,EXECUTED,N/A,STOP_LOSS
0,XAUUSD,SELL,1968.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NewYork,YES,2023.03.31 20:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter,
22,XAUUSD,BUY,1965.99,2012.24,1935.99,2000.99,230.85,0.25,0.00,-4.41,226.44,London_NewYork_Overlap,YES,2023.03.28 15:45:00,2023.04.04 17:14:21,0.01,12345,M15,EXECUTED,N/A,TAKE_PROFIT
0,XAUUSD,SELL,2000.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sydney_Tokyo_Overlap,YES,2023.04.10 03:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter,
0,XAUUSD,SELL,1988.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,YES,2023.04.10 17:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,
23,XAUUSD,BUY,1992.19,2009.79,1967.01,2027.19,87.60,0.25,0.00,-5.04,82.56,London_NewYork_Overlap,YES,2023.04.04 16:45:00,2023.04.12 04:30:00,0.01,12345,M15,EXECUTED,N/A,ACTIVE_3_BOS
25,XAUUSD,BUY,2009.84,2037.42,1985.58,2044.84,137.75,0.25,0.00,-1.89,135.86,Sydney_Tokyo_Overlap,YES,2023.04.12 04:30:00,2023.04.13 15:45:00,0.01,12345,M15,EXECUTED,N/A,ACTIVE_3_BOS
0,XAUUSD,SELL,1990.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,YES,2023.04.17 17:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,
0,XAUUSD,SELL,1977.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London,YES,2023.04.19 11:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,
28,XAUUSD,BUY,2021.30,2064.37,1991.30,2056.30,215.15,0.25,0.00,-1.89,213.26,London_NewYork_Overlap,YES,2023.05.03 18:00:00,2023.05.04 01:02:00,0.01,12345,M15,EXECUTED,N/A,TAKE_PROFIT
30,XAUUSD,BUY,2046.22,2016.22,2016.22,2081.22,-149.85,0.25,0.00,-1.89,-151.74,London_NewYork_Overlap,YES,2023.05.10 15:45:00,2023.05.11 16:50:42,0.01,12345,M15,EXECUTED,N/A,STOP_LOSS
0,XAUUSD,SELL,2010.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sydney_Tokyo_Overlap,YES,2023.05.12 06:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,
0,XAUUSD,SELL,1999.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,YES,2023.05.16 18:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,
32,XAUUSD,SELL,1984.10,1940.31,2003.04,1949.10,219.25,0.25,0.00,-2.30,216.95,London,YES,2023.05.17 12:45:00,2023.05.25 15:45:00,0.01,12345,M15,EXECUTED,N/A,ACTIVE_3_BOS
0,XAUUSD,BUY,1964.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Asia,YES,2023.05.31 09:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,
0,XAUUSD,BUY,1967.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,YES,2023.05.31 16:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,
33,XAUUSD,SELL,1940.29,1970.26,1970.29,1905.29,-150.05,0.25,0.00,-0.92,-150.97,London_NewYork_Overlap,YES,2023.05.25 15:45:00,2023.05.31 16:46:15,0.01,12345,M15,EXECUTED,N/A,STOP_LOSS
0,XAUUSD,BUY,1969.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,YES,2023.06.07 17:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,
0,XAUUSD,SELL,1929.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,YES,2023.06.21 15:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,Body Ratio Filter,
36,XAUUSD,SELL,1939.17,1929.18,1969.17,1904.17,50.05,0.25,0.00,-0.92,49.13,Sydney_Tokyo_Overlap,YES,2023.06.15 04:00:00,2023.06.21 15:45:00,0.01,12345,M15,EXECUTED,N/A,ACTIVE_3_BOS
37,XAUUSD,SELL,1946.97,1916.39,1968.76,1911.97,153.05,0.25,0.00,-0.92,152.13,Sydney_Tokyo_Overlap,YES,2023.06.20 05:00:00,2023.06.22 17:30:00,0.01,12345,M15,EXECUTED,N/A,ACTIVE_3_BOS
39,XAUUSD,SELL,1916.31,1900.17,1946.31,1881.31,80.80,0.25,0.00,-1.61,79.19,London_NewYork_Overlap,YES,2023.06.22 17:30:00,2023.06.29 15:45:00,0.01,12345,M15,EXECUTED,N/A,ACTIVE_3_BOS
0,XAUUSD,BUY,1923.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,YES,2023.07.03 16:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,
0,XAUUSD,BUY,1932.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,YES,2023.07.05 16:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,
0,XAUUSD,BUY,1939.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sydney_Tokyo_Overlap,YES,2023.07.12 04:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,
42,XAUUSD,SELL,1910.70,1940.62,1940.70,1875.70,-150.00,0.25,0.00,-0.92,-150.92,London_NewYork_Overlap,YES,2023.07.06 15:30:00,2023.07.12 05:27:54,0.01,12345,M15,EXECUTED,N/A,STOP_LOSS
0,XAUUSD,SELL,1952.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,YES,2023.07.14 17:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter,
0,XAUUSD,SELL,1948.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,YES,2023.07.17 16:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter,
0,XAUUSD,BUY,1985.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sydney_Tokyo_Overlap,YES,2023.07.20 05:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,Body Ratio Filter,
44,XAUUSD,BUY,1946.89,1984.94,1919.32,1981.89,190.85,0.25,0.00,-6.30,184.55,London_NewYork_Overlap,YES,2023.07.12 15:45:00,2023.07.20 05:00:00,0.01,12345,M15,EXECUTED,N/A,ACTIVE_3_BOS
0,XAUUSD,SELL,1964.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London,YES,2023.07.21 11:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter,
0,XAUUSD,SELL,1955.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NewYork,YES,2023.07.24 21:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,
46,XAUUSD,BUY,1967.73,1964.93,1943.19,2002.73,-14.20,0.25,0.00,-3.15,-17.35,Asia,YES,2023.07.26 09:15:00,2023.07.31 15:45:00,0.01,12345,M15,EXECUTED,N/A,ACTIVE_3_BOS
47,XAUUSD,BUY,1964.93,1935.00,1934.93,1999.93,-150.00,0.25,0.00,-1.26,-151.26,London_NewYork_Overlap,YES,2023.07.31 15:45:00,2023.08.02 17:29:37,0.01,12345,M15,EXECUTED,N/A,STOP_LOSS
49,XAUUSD,SELL,1940.13,1921.98,1962.91,1905.13,90.90,0.25,0.00,-1.61,89.29,London_NewYork_Overlap,YES,2023.08.02 17:15:00,2023.08.09 17:45:00,0.01,12345,M15,EXECUTED,N/A,ACTIVE_3_BOS
51,XAUUSD,SELL,1921.88,1907.68,1942.34,1886.88,71.10,0.25,0.00,-1.15,69.95,London_NewYork_Overlap,YES,2023.08.09 17:45:00,2023.08.14 15:30:00,0.01,12345,M15,EXECUTED,N/A,ACTIVE_3_BOS
0,XAUUSD,BUY,1921.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sydney_Tokyo_Overlap,YES,2023.08.24 06:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,
0,XAUUSD,SELL,1911.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,YES,2023.08.25 17:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter,
0,XAUUSD,SELL,1938.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sydney_Tokyo_Overlap,YES,2023.09.01 07:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter,
0,XAUUSD,SELL,1933.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London,YES,2023.09.05 11:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter,
0,XAUUSD,SELL,1924.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sydney_Tokyo_Overlap,YES,2023.09.06 04:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,
54,XAUUSD,BUY,1930.55,1931.07,1900.55,1965.55,2.45,0.25,0.00,-12.60,-10.15,London_NewYork_Overlap,YES,2023.08.29 17:15:00,2023.09.18 20:00:00,0.01,12345,M15,EXECUTED,N/A,ACTIVE_3_BOS
55,XAUUSD,SELL,1906.68,1936.76,1922.91,1871.68,-150.05,0.25,0.00,-0.69,-150.74,Tokyo_London_Overlap,YES,2023.09.14 10:15:00,2023.09.19 13:40:04,0.01,12345,M15,EXECUTED,N/A,STOP_LOSS
0,XAUUSD,SELL,1923.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London,YES,2023.09.21 12:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,
56,XAUUSD,BUY,1931.11,1901.13,1912.36,1966.11,-150.00,0.25,0.00,-5.04,-155.04,NewYork,YES,2023.09.18 20:00:00,2023.09.26 18:08:03,0.01,12345,M15,EXECUTED,N/A,STOP_LOSS
59,XAUUSD,SELL,1913.30,1866.80,1939.12,1878.30,232.70,0.25,0.00,-0.92,231.78,Sydney_Tokyo_Overlap,YES,2023.09.26 07:15:00,2023.09.28 17:45:00,0.01,12345,M15,EXECUTED,N/A,ACTIVE_3_BOS
0,XAUUSD,BUY,1857.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NewYork,YES,2023.10.09 22:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,
0,XAUUSD,BUY,1866.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Tokyo_London_Overlap,YES,2023.10.11 10:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,
0,XAUUSD,BUY,1878.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Sydney_Tokyo_Overlap,YES,2023.10.12 04:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,
0,XAUUSD,BUY,1886.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London,YES,2023.10.13 12:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,
62,XAUUSD,BUY,1936.23,1968.13,1906.23,1971.23,159.50,0.25,0.00,-1.89,157.61,Sydney_Tokyo_Overlap,YES,2023.10.18 04:30:00,2023.10.19 20:30:00,0.01,12345,M15,EXECUTED,N/A,ACTIVE_3_BOS
0,XAUUSD,SELL,1963.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London,YES,2023.10.24 13:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter,
0,XAUUSD,SELL,1970.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NewYork,NO,2023.11.01 20:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,
64,XAUUSD,BUY,1987.82,2003.40,1957.82,2022.82,77.85,0.25,0.00,-5.04,72.81,Sydney_Tokyo_Overlap,YES,2023.10.26 07:15:00,2023.11.03 14:45:00,0.01,12345,M15,EXECUTED,N/A,ACTIVE_3_BOS
65,XAUUSD,BUY,2003.47,1973.42,1973.47,2038.47,-150.15,0.25,0.00,-1.26,-151.41,London_NewYork_Overlap,NO,2023.11.03 14:45:00,2023.11.07 04:44:25,0.01,12345,M15,EXECUTED,N/A,STOP_LOSS
0,XAUUSD,SELL,1951.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,NO,2023.11.08 17:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,
0,XAUUSD,SELL,1946.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London,NO,2023.11.09 10:15:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,
0,XAUUSD,SELL,1942.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,NO,2023.11.10 17:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,
0,XAUUSD,BUY,1956.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,NO,2023.11.14 15:45:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter,
68,XAUUSD,BUY,1972.00,2017.64,1951.52,2007.00,227.35,0.25,0.00,-7.56,219.79,London,NO,2023.11.15 10:30:00,2023.11.27 03:27:39,0.01,12345,M15,EXECUTED,N/A,TAKE_PROFIT
69,XAUUSD,BUY,1988.68,2048.75,1958.68,2023.68,300.10,0.25,0.00,-6.30,293.80,London,NO,2023.11.17 11:00:00,2023.11.29 02:49:14,0.01,12345,M15,EXECUTED,N/A,ACTIVE_300_USD
71,XAUUSD,BUY,2020.09,2080.32,1995.69,2055.09,300.95,0.25,0.00,-3.78,297.17,London_NewYork_Overlap,NO,2023.11.28 15:45:00,2023.12.04 01:16:17,0.01,12345,M15,EXECUTED,N/A,ACTIVE_300_USD
0,XAUUSD,SELL,2021.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London_NewYork_Overlap,NO,2023.12.05 17:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,
0,XAUUSD,SELL,1992.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London,NO,2023.12.11 10:00:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H4 EMA Filter,
74,XAUUSD,BUY,2040.13,2056.17,2010.13,2075.13,79.85,0.25,0.00,-5.04,74.81,London,NO,2023.12.14 10:30:00,2023.12.22 12:30:00,0.01,12345,M15,EXECUTED,N/A,ACTIVE_3_BOS
0,XAUUSD,SELL,2062.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,London,NO,2023.12.29 12:30:00,1970.01.01 00:00:00,0.00,12345,M15,REJECTED,H1 EMA200 Filter,
